8356554433,Time,2268674557,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.11.00_PM_69e6c0af252a9.png>,n/a,n/a,"c. 10:00",20,0.87,"c. 10:00",0.87,1,0,0.87
8356554433,Time,2268674557,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.11.00_PM_69e6c0af252a9.png>,n/a,n/a,"d. 11:30",0,0,"c. 10:00",0.87,1,0,0.87
8356554433,Time,2268674558,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.13.37_PM_69e6c14690768.png>,n/a,n/a,"a. 1:30",0,0,"d. 2:00",1,1,1,1
8356554433,Time,2268674558,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.13.37_PM_69e6c14690768.png>,n/a,n/a,"b. 3:00",0,0,"d. 2:00",1,1,1,1
8356554433,Time,2268674558,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.13.37_PM_69e6c14690768.png>,n/a,n/a,"c. 12:30",0,0,"d. 2:00",1,1,1,1
8356554433,Time,2268674558,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.13.37_PM_69e6c14690768.png>,n/a,n/a,"d. 2:00",23,1,"d. 2:00",1,1,1,1
8356554433,Time,2268674559,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.15.50_PM_69e6c1cd0369b.png>,n/a,n/a,"a. 2:00",0,0,"d. 12:00",0.96,1,0,0.96
8356554433,Time,2268674559,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.15.50_PM_69e6c1cd0369b.png>,n/a,n/a,"b. 12:30",1,0.04,"d. 12:00",0.96,1,0,0.96
8356554433,Time,2268674559,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.15.50_PM_69e6c1cd0369b.png>,n/a,n/a,"c. 1:30",0,0,"d. 12:00",0.96,1,0,0.96
8356554433,Time,2268674559,,1,"Multiple Choice",<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.15.50_PM_69e6c1cd0369b.png>,n/a,n/a,"d. 12:00",22,0.96,"d. 12:00",0.96,1,0,0.96
8356554433,Time,2268674560,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.17.30_PM_69e6c23459f9a.png> 8:_",1,n/a,30,16,0.7,30,0.7,1,0,0.7
8356554433,Time,2268674560,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.17.30_PM_69e6c23459f9a.png> 8:_",1,n/a,00,5,0.22,30,0.7,1,0,0.7
8356554433,Time,2268674560,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.17.30_PM_69e6c23459f9a.png> 8:_",1,n/a,8oo,1,0.04,30,0.7,1,0,0.7
8356554433,Time,2268674560,,1,"Fill in the Blank","<https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-20_at_8.17.30_PM_69e6c23459f9a.png> 8:_",1,n/a,6,1,0.04,30,0.7,1,0,0.7
