"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned"
8358359176,"FAST STAR Reading Practice Assessment",2269136034,,1,"Multiple Choice","Doing chores is a nice thing to do. You can make your bed. You can clean your room. You can help keep your house clean. What is the topic of the text?",n/a,n/a,"a. being helpful",17,0.94,"a. being helpful",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136034,,1,"Multiple Choice","Doing chores is a nice thing to do. You can make your bed. You can clean your room. You can help keep your house clean. What is the topic of the text?",n/a,n/a,"b. being smart",1,0.06,"a. being helpful",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136034,,1,"Multiple Choice","Doing chores is a nice thing to do. You can make your bed. You can clean your room. You can help keep your house clean. What is the topic of the text?",n/a,n/a,"c. being messy",0,0,"a. being helpful",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136035,,1,"Multiple Choice","Reading books is a lot of fun. You can read about real things or made up things. You will learn a lot when you read. Reading books is a fun hobby. What does the author thinkn about reading?",n/a,n/a,"a. Reading is hard.",2,0.11,"b. Reading is fun.",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136035,,1,"Multiple Choice","Reading books is a lot of fun. You can read about real things or made up things. You will learn a lot when you read. Reading books is a fun hobby. What does the author thinkn about reading?",n/a,n/a,"b. Reading is fun.",14,0.78,"b. Reading is fun.",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136035,,1,"Multiple Choice","Reading books is a lot of fun. You can read about real things or made up things. You will learn a lot when you read. Reading books is a fun hobby. What does the author thinkn about reading?",n/a,n/a,"c. Reading is boring.",2,0.11,"b. Reading is fun.",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136036,,1,"Multiple Choice","The word bat can mean a type of animal. Which sentence uses the word with this meaning?",n/a,n/a,"a. I hit the ball with my baseball bat.",1,0.06,"b. We saw a bat inside the cave.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136036,,1,"Multiple Choice","The word bat can mean a type of animal. Which sentence uses the word with this meaning?",n/a,n/a,"b. We saw a bat inside the cave.",15,0.83,"b. We saw a bat inside the cave.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136036,,1,"Multiple Choice","The word bat can mean a type of animal. Which sentence uses the word with this meaning?",n/a,n/a,"c. I tried to bat away the flies.",2,0.11,"b. We saw a bat inside the cave.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136037,,1,"Multiple Choice","My name is Natalie. I love to play with my legos. I got a new doll today from my grandmother. I like to dress it up and play with it all day long. Who is telling the story?",n/a,n/a,"a. Natalie",17,0.94,"a. Natalie",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136037,,1,"Multiple Choice","My name is Natalie. I love to play with my legos. I got a new doll today from my grandmother. I like to dress it up and play with it all day long. Who is telling the story?",n/a,n/a,"b. Natalie's grandmother",1,0.06,"a. Natalie",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136037,,1,"Multiple Choice","My name is Natalie. I love to play with my legos. I got a new doll today from my grandmother. I like to dress it up and play with it all day long. Who is telling the story?",n/a,n/a,"c. Natalie's doll",0,0,"a. Natalie",0.94,1,0,0.94
8358359176,"FAST STAR Reading Practice Assessment",2269136038,,1,"Multiple Choice","The bright sun shines _______.",n/a,n/a,"a. day",3,0.17,"b. down",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136038,,1,"Multiple Choice","The bright sun shines _______.",n/a,n/a,"b. down",9,0.5,"b. down",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136038,,1,"Multiple Choice","The bright sun shines _______.",n/a,n/a,"c. heat",6,0.33,"b. down",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136039,,1,"Multiple Choice","The birds chirp -- Singing with might,dancing about in the Morning Light. After which word is there a line break?",n/a,n/a,"a. chirp",8,0.44,"b. might",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136039,,1,"Multiple Choice","The birds chirp -- Singing with might,dancing about in the Morning Light. After which word is there a line break?",n/a,n/a,"b. might",3,0.17,"b. might",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136039,,1,"Multiple Choice","The birds chirp -- Singing with might,dancing about in the Morning Light. After which word is there a line break?",n/a,n/a,"c. dancing",7,0.39,"b. might",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136040,,1,"Multiple Choice","Mike loved baking. One day, Mike decided to make a cake for his sister. It was her birthday. Mike made a huge cake with pink icing. What is Mike like?",n/a,n/a,"a. shy",1,0.06,"c. kind",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136040,,1,"Multiple Choice","Mike loved baking. One day, Mike decided to make a cake for his sister. It was her birthday. Mike made a huge cake with pink icing. What is Mike like?",n/a,n/a,"b. smart",2,0.11,"c. kind",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136040,,1,"Multiple Choice","Mike loved baking. One day, Mike decided to make a cake for his sister. It was her birthday. Mike made a huge cake with pink icing. What is Mike like?",n/a,n/a,"c. kind",15,0.83,"c. kind",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136041,,1,"Multiple Choice","The mouse was brown. What does the word brown tell?",n/a,n/a,"a. what the mouse looked like",18,1,"a. what the mouse looked like",1,1,1,1
8358359176,"FAST STAR Reading Practice Assessment",2269136041,,1,"Multiple Choice","The mouse was brown. What does the word brown tell?",n/a,n/a,"b. where the mouse was",0,0,"a. what the mouse looked like",1,1,1,1
8358359176,"FAST STAR Reading Practice Assessment",2269136041,,1,"Multiple Choice","The mouse was brown. What does the word brown tell?",n/a,n/a,"c. how the mouse sounded",0,0,"a. what the mouse looked like",1,1,1,1
8358359176,"FAST STAR Reading Practice Assessment",2269136042,,1,"Multiple Choice","This photograph is in a text about caring for chickens. <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2025-04/Screenshot_2025-04-25_at_9.41.33_PM_680c39dac78fd.png> Which sentence is about what is shown?",n/a,n/a,"a. Chickens will lay eggs.",3,0.17,"c. Chickens need a safe place to live.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136042,,1,"Multiple Choice","This photograph is in a text about caring for chickens. <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2025-04/Screenshot_2025-04-25_at_9.41.33_PM_680c39dac78fd.png> Which sentence is about what is shown?",n/a,n/a,"b. Chickens eat fruit and vegetables.",0,0,"c. Chickens need a safe place to live.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136042,,1,"Multiple Choice","This photograph is in a text about caring for chickens. <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2025-04/Screenshot_2025-04-25_at_9.41.33_PM_680c39dac78fd.png> Which sentence is about what is shown?",n/a,n/a,"c. Chickens need a safe place to live.",15,0.83,"c. Chickens need a safe place to live.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136043,,1,"Multiple Choice","An article tells how to grow carrots. Which heading would give details about choosing the place to plant the seeds?",n/a,n/a,"a. Watering the Plants",4,0.22,"c. Where to Plant",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136043,,1,"Multiple Choice","An article tells how to grow carrots. Which heading would give details about choosing the place to plant the seeds?",n/a,n/a,"b. When to Plant",2,0.11,"c. Where to Plant",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136043,,1,"Multiple Choice","An article tells how to grow carrots. Which heading would give details about choosing the place to plant the seeds?",n/a,n/a,"c. Where to Plant",12,0.67,"c. Where to Plant",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136044,,1,"Multiple Choice","An apple is a fruit that is round and comes in many colors. Apples can be eaten raw or used in baking. Apples grow on trees. Apples are good for our health. Where do apples grow?",n/a,n/a,"a. on a tree",16,0.89,"a. on a tree",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136044,,1,"Multiple Choice","An apple is a fruit that is round and comes in many colors. Apples can be eaten raw or used in baking. Apples grow on trees. Apples are good for our health. Where do apples grow?",n/a,n/a,"b. on a vine",1,0.06,"a. on a tree",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136044,,1,"Multiple Choice","An apple is a fruit that is round and comes in many colors. Apples can be eaten raw or used in baking. Apples grow on trees. Apples are good for our health. Where do apples grow?",n/a,n/a,"c. in the ground",1,0.06,"a. on a tree",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136045,,1,"Multiple Choice","The frog hopped across the grass.  What is the base word of hopped?",n/a,n/a,"a. hop",14,0.78,"a. hop",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136045,,1,"Multiple Choice","The frog hopped across the grass.  What is the base word of hopped?",n/a,n/a,"b. hope",2,0.11,"a. hop",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136045,,1,"Multiple Choice","The frog hopped across the grass.  What is the base word of hopped?",n/a,n/a,"c. hopp",2,0.11,"a. hop",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136046,,1,"Multiple Choice","Recycling is good for the Earth. It helps keep our air and water clean. It helps save the planet. It helps reduce waste. It makes the world a better place. What do these sentences tell?",n/a,n/a,"a. what people should recycle",4,0.22,"b. why people should recycle",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136046,,1,"Multiple Choice","Recycling is good for the Earth. It helps keep our air and water clean. It helps save the planet. It helps reduce waste. It makes the world a better place. What do these sentences tell?",n/a,n/a,"b. why people should recycle",12,0.67,"b. why people should recycle",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136046,,1,"Multiple Choice","Recycling is good for the Earth. It helps keep our air and water clean. It helps save the planet. It helps reduce waste. It makes the world a better place. What do these sentences tell?",n/a,n/a,"c. where people should recycle",2,0.11,"b. why people should recycle",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136047,,1,"Multiple Choice","Greg bought three new fish. What does bought mean?",n/a,n/a,"a. to buy",15,0.83,"a. to buy",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136047,,1,"Multiple Choice","Greg bought three new fish. What does bought mean?",n/a,n/a,"b. to give",2,0.11,"a. to buy",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136047,,1,"Multiple Choice","Greg bought three new fish. What does bought mean?",n/a,n/a,"c. to borrow",1,0.06,"a. to buy",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136048,,1,"Multiple Choice","Most birds can fly. They have feathers and wings. They build nests to lay their eggs. They also sing songs. They are lovely to listen to. Which sentence tells what the author thinks?",n/a,n/a,"a. Birds have feathers.",2,0.11,"c. Birds sound lovely.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136048,,1,"Multiple Choice","Most birds can fly. They have feathers and wings. They build nests to lay their eggs. They also sing songs. They are lovely to listen to. Which sentence tells what the author thinks?",n/a,n/a,"b. Birds build nests.",4,0.22,"c. Birds sound lovely.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136048,,1,"Multiple Choice","Most birds can fly. They have feathers and wings. They build nests to lay their eggs. They also sing songs. They are lovely to listen to. Which sentence tells what the author thinks?",n/a,n/a,"c. Birds sound lovely.",12,0.67,"c. Birds sound lovely.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136049,,1,"Multiple Choice","The ______ grass looks fresh. Which word completes the sentence?",n/a,n/a,"a. ate",1,0.06,"b. green",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136049,,1,"Multiple Choice","The ______ grass looks fresh. Which word completes the sentence?",n/a,n/a,"b. green",16,0.89,"b. green",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136049,,1,"Multiple Choice","The ______ grass looks fresh. Which word completes the sentence?",n/a,n/a,"c. slowly",1,0.06,"b. green",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136050,,1,"Multiple Choice","The boy cried ""wolf"" when there was no wolf. One day, there was a real wolf. Nobody believed the boy. The boy learned that lying is bad. What lesson does the boy learn?",n/a,n/a,"a. be smart",2,0.11,"b. be honest",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136050,,1,"Multiple Choice","The boy cried ""wolf"" when there was no wolf. One day, there was a real wolf. Nobody believed the boy. The boy learned that lying is bad. What lesson does the boy learn?",n/a,n/a,"b. be honest",15,0.83,"b. be honest",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136050,,1,"Multiple Choice","The boy cried ""wolf"" when there was no wolf. One day, there was a real wolf. Nobody believed the boy. The boy learned that lying is bad. What lesson does the boy learn?",n/a,n/a,"c. be quiet",1,0.06,"b. be honest",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136051,,1,"Multiple Choice","A bird flew over a forest. She saw an earthworm and followed it to the tree. She was excited to bring this worm to her new baby birds in their nest. What is the setting of the story?",n/a,n/a,"a. a cave",1,0.06,"b. a forest",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136051,,1,"Multiple Choice","A bird flew over a forest. She saw an earthworm and followed it to the tree. She was excited to bring this worm to her new baby birds in their nest. What is the setting of the story?",n/a,n/a,"b. a forest",16,0.89,"b. a forest",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136051,,1,"Multiple Choice","A bird flew over a forest. She saw an earthworm and followed it to the tree. She was excited to bring this worm to her new baby birds in their nest. What is the setting of the story?",n/a,n/a,"c. a park",1,0.06,"b. a forest",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136052,,1,"Multiple Choice","Which sentence has a narrator that is a character in the story?",n/a,n/a,"a. Tina saw a tall mountain.",7,0.39,"c. I saw a tall mountain.",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136052,,1,"Multiple Choice","Which sentence has a narrator that is a character in the story?",n/a,n/a,"b. ""Do you see that tall mountain?"" Tina asked.",8,0.44,"c. I saw a tall mountain.",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136052,,1,"Multiple Choice","Which sentence has a narrator that is a character in the story?",n/a,n/a,"c. I saw a tall mountain.",3,0.17,"c. I saw a tall mountain.",0.17,1,0,0.17
8358359176,"FAST STAR Reading Practice Assessment",2269136053,,1,"Multiple Choice","The red bird flew high into the sky. Which word tells what the bird looked like?",n/a,n/a,"a. high",2,0.11,"b. red",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136053,,1,"Multiple Choice","The red bird flew high into the sky. Which word tells what the bird looked like?",n/a,n/a,"b. red",15,0.83,"b. red",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136053,,1,"Multiple Choice","The red bird flew high into the sky. Which word tells what the bird looked like?",n/a,n/a,"c. sky",1,0.06,"b. red",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136054,,1,"Multiple Choice","Read the titles of the two texts below. The Life of a Blue Jay How to Spot a Butterfly How are the titles the same?",n/a,n/a,"a. They both teach how to do something.",4,0.22,"b. They both are about animals.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136054,,1,"Multiple Choice","Read the titles of the two texts below. The Life of a Blue Jay How to Spot a Butterfly How are the titles the same?",n/a,n/a,"b. They both are about animals.",12,0.67,"b. They both are about animals.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136054,,1,"Multiple Choice","Read the titles of the two texts below. The Life of a Blue Jay How to Spot a Butterfly How are the titles the same?",n/a,n/a,"c. They both show how things change.",2,0.11,"b. They both are about animals.",0.67,1,0,0.67
8358359176,"FAST STAR Reading Practice Assessment",2269136055,,1,"Multiple Choice","Birds fly in the sky. They have feathers and wings. Some birds can fly very high. They eat small plants and animals. They also fly in groups. What do birds have?",n/a,n/a,"a. fins",4,0.22,"b. feathers",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136055,,1,"Multiple Choice","Birds fly in the sky. They have feathers and wings. Some birds can fly very high. They eat small plants and animals. They also fly in groups. What do birds have?",n/a,n/a,"b. feathers",14,0.78,"b. feathers",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136055,,1,"Multiple Choice","Birds fly in the sky. They have feathers and wings. Some birds can fly very high. They eat small plants and animals. They also fly in groups. What do birds have?",n/a,n/a,"c. fur",0,0,"b. feathers",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136056,,1,"Multiple Choice","Look at the title of the text below. Let's Save the Forest What is the purpose of this text?",n/a,n/a,"a. teach something",8,0.44,"c. make people do something",0.39,1,0,0.39
8358359176,"FAST STAR Reading Practice Assessment",2269136056,,1,"Multiple Choice","Look at the title of the text below. Let's Save the Forest What is the purpose of this text?",n/a,n/a,"b. tell a story",2,0.11,"c. make people do something",0.39,1,0,0.39
8358359176,"FAST STAR Reading Practice Assessment",2269136056,,1,"Multiple Choice","Look at the title of the text below. Let's Save the Forest What is the purpose of this text?",n/a,n/a,"c. make people do something",7,0.39,"c. make people do something",0.39,1,0,0.39
8358359176,"FAST STAR Reading Practice Assessment",2269136056,,1,"Multiple Choice","Look at the title of the text below. Let's Save the Forest What is the purpose of this text?",n/a,n/a,n/a,1,0.06,"c. make people do something",0.39,1,0,0.39
8358359176,"FAST STAR Reading Practice Assessment",2269136058,,1,"Multiple Choice","How are hares and rabbits similar?",n/a,n/a,"a. They both have long ears.",7,0.39,"c. They both have short tails.",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136058,,1,"Multiple Choice","How are hares and rabbits similar?",n/a,n/a,"b. They both live in trees.",2,0.11,"c. They both have short tails.",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136058,,1,"Multiple Choice","How are hares and rabbits similar?",n/a,n/a,"c. They both have short tails.",9,0.5,"c. They both have short tails.",0.5,1,0,0.5
8358359176,"FAST STAR Reading Practice Assessment",2269136059,,1,"Multiple Choice","What is one difference between hares and rabbits mentioned in both passages?",n/a,n/a,"a. Hares are known for being fast fast, rabbits are known for being cute.",16,0.89,"a. Hares are known for being fast fast, rabbits are known for being cute.",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136059,,1,"Multiple Choice","What is one difference between hares and rabbits mentioned in both passages?",n/a,n/a,"b. Hares live underground, rabbits live in trees.",1,0.06,"a. Hares are known for being fast fast, rabbits are known for being cute.",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136059,,1,"Multiple Choice","What is one difference between hares and rabbits mentioned in both passages?",n/a,n/a,"c. Hares eat carrots, rabbits eat grass.",1,0.06,"a. Hares are known for being fast fast, rabbits are known for being cute.",0.89,1,0,0.89
8358359176,"FAST STAR Reading Practice Assessment",2269136060,,1,"Multiple Choice","What do hares and rabbits both have?",n/a,n/a,"a. Short ears",2,0.11,"b. Fluffy tails",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136060,,1,"Multiple Choice","What do hares and rabbits both have?",n/a,n/a,"b. Fluffy tails",14,0.78,"b. Fluffy tails",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136060,,1,"Multiple Choice","What do hares and rabbits both have?",n/a,n/a,"c. Sharp teeth",2,0.11,"b. Fluffy tails",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136061,,1,"Multiple Choice","How are the habitats of hares and rabbits different?",n/a,n/a,"a. Hares live in burrows and rabbits live in fields.",5,0.28,"b. Hares live in fields and rabbits live in burrows underground.",0.61,1,0,0.61
8358359176,"FAST STAR Reading Practice Assessment",2269136061,,1,"Multiple Choice","How are the habitats of hares and rabbits different?",n/a,n/a,"b. Hares live in fields and rabbits live in burrows underground.",11,0.61,"b. Hares live in fields and rabbits live in burrows underground.",0.61,1,0,0.61
8358359176,"FAST STAR Reading Practice Assessment",2269136061,,1,"Multiple Choice","How are the habitats of hares and rabbits different?",n/a,n/a,"c. Hares live in caves and rabbits live in the desert.",2,0.11,"b. Hares live in fields and rabbits live in burrows underground.",0.61,1,0,0.61
8358359176,"FAST STAR Reading Practice Assessment",2269136062,,1,"Multiple Choice","What do both hares and rabbits like to do?",n/a,n/a,"a. Fly in the sky",2,0.11,"b. Hop",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136062,,1,"Multiple Choice","What do both hares and rabbits like to do?",n/a,n/a,"b. Hop",15,0.83,"b. Hop",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136062,,1,"Multiple Choice","What do both hares and rabbits like to do?",n/a,n/a,"c. Swim in the river",0,0,"b. Hop",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136062,,1,"Multiple Choice","What do both hares and rabbits like to do?",n/a,n/a,n/a,1,0.06,"b. Hop",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136063,,1,"Multiple Choice","Can you find a difference between the diets of hares and rabbits?",n/a,n/a,"a. Hares eat grass and vegetables. Rabbits eat carrots and lettuce.",15,0.83,"a. Hares eat grass and vegetables. Rabbits eat carrots and lettuce.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136063,,1,"Multiple Choice","Can you find a difference between the diets of hares and rabbits?",n/a,n/a,"b. Hares eat meat. Rabbits eat fish.",0,0,"a. Hares eat grass and vegetables. Rabbits eat carrots and lettuce.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136063,,1,"Multiple Choice","Can you find a difference between the diets of hares and rabbits?",n/a,n/a,"c. Hares eat bugs. Rabbits eat leaves.",3,0.17,"a. Hares eat grass and vegetables. Rabbits eat carrots and lettuce.",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136064,,1,"Multiple Choice","Which animal is known for being cute?",n/a,n/a,"a. Hare",1,0.06,"b. Rabbit",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136064,,1,"Multiple Choice","Which animal is known for being cute?",n/a,n/a,"b. Rabbit",15,0.83,"b. Rabbit",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136064,,1,"Multiple Choice","Which animal is known for being cute?",n/a,n/a,"c. Both",2,0.11,"b. Rabbit",0.83,1,0,0.83
8358359176,"FAST STAR Reading Practice Assessment",2269136065,,1,"Multiple Choice","Which animal is known for its speed?",n/a,n/a,"a. Hare",14,0.78,"a. Hare",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136065,,1,"Multiple Choice","Which animal is known for its speed?",n/a,n/a,"b. Rabbit",2,0.11,"a. Hare",0.78,1,0,0.78
8358359176,"FAST STAR Reading Practice Assessment",2269136065,,1,"Multiple Choice","Which animal is known for its speed?",n/a,n/a,"c. Both animals",2,0.11,"a. Hare",0.78,1,0,0.78
