"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned"
8359929652,"Civics Supreme Court Cases Quiz",2269504852,,1,"Multiple Choice","Which of the following has the most to do with the rule of law?",n/a,n/a,"b. Hazelwood V Kuhlmeier",1,0.04,"c. US V. Nixon",0,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269504852,,1,"Multiple Choice","Which of the following has the most to do with the rule of law?",n/a,n/a,"c. US V. Nixon",0,0,"c. US V. Nixon",0,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269504852,,1,"Multiple Choice","Which of the following has the most to do with the rule of law?",n/a,n/a,"d. Tinker V Des Moines",23,0.92,"c. US V. Nixon",0,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269504887,,1,True/False,"Bush V Gore establishes that separate but equal is unconstitutional",n/a,n/a,True,2,0.08,False,0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269504887,,1,True/False,"Bush V Gore establishes that separate but equal is unconstitutional",n/a,n/a,False,23,0.92,False,0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505353,,1,"Multiple Choice","Which of the following has the most to do with rights given to someone during an arrest?",n/a,n/a,"a. Gideon V Wainwright",0,0,"b. Miranda V Arizona",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505353,,1,"Multiple Choice","Which of the following has the most to do with rights given to someone during an arrest?",n/a,n/a,"b. Miranda V Arizona",23,0.92,"b. Miranda V Arizona",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505353,,1,"Multiple Choice","Which of the following has the most to do with rights given to someone during an arrest?",n/a,n/a,"c. Marbury  V Madison",2,0.08,"b. Miranda V Arizona",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505353,,1,"Multiple Choice","Which of the following has the most to do with rights given to someone during an arrest?",n/a,n/a,"d. US V Nixon",0,0,"b. Miranda V Arizona",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505176,,1,"Multiple Choice","Which of the following has the most to do with the ability to hire a free attorney in a State Trial?",n/a,n/a,"a. Miranda V Arizona",1,0.04,"b. Gideon V Wainwright",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505176,,1,"Multiple Choice","Which of the following has the most to do with the ability to hire a free attorney in a State Trial?",n/a,n/a,"b. Gideon V Wainwright",23,0.92,"b. Gideon V Wainwright",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505176,,1,"Multiple Choice","Which of the following has the most to do with the ability to hire a free attorney in a State Trial?",n/a,n/a,"c. In Re Galt",0,0,"b. Gideon V Wainwright",0.92,1,0,0.92
8359929652,"Civics Supreme Court Cases Quiz",2269505176,,1,"Multiple Choice","Which of the following has the most to do with the ability to hire a free attorney in a State Trial?",n/a,n/a,"d. Marbury V Madison",1,0.04,"b. Gideon V Wainwright",0.92,1,0,0.92
