"Item ID","Item Name","Question ID","Associated Question ID","Total Points","Question Type",Question,"Position Number",Sub-Question,"Answer Option","Answer Breakdown","Answer Breakdown","Correct Answer","Correctly Answered","Most Points Earned","Least Points Earned","Average Points Earned"
8344783376,"SC Quiz Week #2 FSA Review",2265723543,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.53.20_PM_69dc3ead34e6e.png>   Which letter did you choose? Write the letter only. _  ",1,n/a,a,1,0.05,c,0.74,1,0,0.89
8344783376,"SC Quiz Week #2 FSA Review",2265723544,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.54.42_PM_69dc3edf57eb7.png> Which letter did you choose? Write the letter only. _  ",1,n/a,c,15,0.79,c,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723544,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.54.42_PM_69dc3edf57eb7.png> Which letter did you choose? Write the letter only. _  ",1,n/a,C,3,0.16,c,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723544,,1,"Fill in the Blank","    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.54.42_PM_69dc3edf57eb7.png> Which letter did you choose? Write the letter only. _  ",1,n/a,A,1,0.05,c,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723545,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.56.20_PM_69dc3f4d68838.png> Which letter did you choose? Write the letter only. _  ",1,n/a,a,15,0.79,a,0.79,1,1,1
8344783376,"SC Quiz Week #2 FSA Review",2265723545,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.56.20_PM_69dc3f4d68838.png> Which letter did you choose? Write the letter only. _  ",1,n/a,A,4,0.21,a,0.79,1,1,1
8344783376,"SC Quiz Week #2 FSA Review",2265723546,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.35_PM_69dc3fdbc244d.png>    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.41_PM_69dc3feb772b3.png> Which letter did you choose? Write the letter only. _  ",1,n/a,b,15,0.79,b,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723546,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.35_PM_69dc3fdbc244d.png>    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.41_PM_69dc3feb772b3.png> Which letter did you choose? Write the letter only. _  ",1,n/a,B,3,0.16,b,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723546,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.35_PM_69dc3fdbc244d.png>    <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.58.41_PM_69dc3feb772b3.png> Which letter did you choose? Write the letter only. _  ",1,n/a,D,1,0.05,b,0.79,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723547,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.59.59_PM_69dc402a4a549.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.00.04_PM_69dc40371f318.png> Which letter did you choose? Write the letter only. _  ",1,n/a,c,14,0.74,c,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723547,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.59.59_PM_69dc402a4a549.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.00.04_PM_69dc40371f318.png> Which letter did you choose? Write the letter only. _  ",1,n/a,C,4,0.21,c,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723547,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_8.59.59_PM_69dc402a4a549.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.00.04_PM_69dc40371f318.png> Which letter did you choose? Write the letter only. _  ",1,n/a,a,1,0.05,c,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723548,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.14_PM_69dc4077d1661.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.19_PM_69dc4083cb589.png> Which letter did you choose? Write the letter only. _  ",1,n/a,b,14,0.74,b,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723548,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.14_PM_69dc4077d1661.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.19_PM_69dc4083cb589.png> Which letter did you choose? Write the letter only. _  ",1,n/a,B,4,0.21,b,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723548,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.14_PM_69dc4077d1661.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.01.19_PM_69dc4083cb589.png> Which letter did you choose? Write the letter only. _  ",1,n/a,a,1,0.05,b,0.74,1,0,0.95
8344783376,"SC Quiz Week #2 FSA Review",2265723549,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.28_PM_69dc40d363161.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.34_PM_69dc40ddc0570.png> Which letter did you choose? Write the letter only. _  ",1,n/a,c,14,0.74,c,0.74,1,0,0.89
8344783376,"SC Quiz Week #2 FSA Review",2265723549,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.28_PM_69dc40d363161.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.34_PM_69dc40ddc0570.png> Which letter did you choose? Write the letter only. _  ",1,n/a,C,3,0.16,c,0.74,1,0,0.89
8344783376,"SC Quiz Week #2 FSA Review",2265723549,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.28_PM_69dc40d363161.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.34_PM_69dc40ddc0570.png> Which letter did you choose? Write the letter only. _  ",1,n/a,b,1,0.05,c,0.74,1,0,0.89
8344783376,"SC Quiz Week #2 FSA Review",2265723549,,1,"Fill in the Blank","  <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.28_PM_69dc40d363161.png>   <https://app.schoology.com/system/files/https%3A/%252Faaota.schoology.com/system/files/attachments/page_embeds/m/2026-04/Screenshot_2026-04-12_at_9.02.34_PM_69dc40ddc0570.png> Which letter did you choose? Write the letter only. _  ",1,n/a,B,1,0.05,c,0.74,1,0,0.89
